u,v,corridor,corridor_type,approx_edge_betweenness
271798683,271798682,Walter A. Nisbeth Road,Named corridor,0.05033859470468431
5082403701,1109617146,Arch Road,Named corridor,0.050328411405295315
1840729293,1840729290,L.B. Scott Road,Named corridor,0.05011965376782077
1109617146,1639802221,Arch Road,Named corridor,0.050071283095723014
5292575116,271993255,Octavius L. Richardson Road,Named corridor,0.04995926680244399
1111757746,12648620831,A.T. Illidge Road,Named corridor,0.0495162932790224
12648620831,12648620834,A.T. Illidge Road,Named corridor,0.04876272912423625
271809278,5081102791,Bush Road,Named corridor,0.04835285132382892
5081102791,279563147,Bush Road,Named corridor,0.0482764765784114
12741558226,12741558221,A.T. Illidge Road,Named corridor,0.04821028513238289
1111757709,1639802346,A.T. Illidge Road,Named corridor,0.048088085539714866
1703119667,5317215130,Unresolved multi-name edge,Residual road group,0.04791751527494908
1882266684,271986480,G. A. Arnell Boulevard,Named corridor,0.047886965376782074
12741558221,1111757709,A.T. Illidge Road,Named corridor,0.04783350305498981
279563147,1639802164,Bush Road,Named corridor,0.04781822810590631
271986480,5292575723,G. A. Arnell Boulevard,Named corridor,0.04746690427698574
1891813868,323003133,Manzanilla Steeg,Named corridor,0.04734979633401222
5292575723,5292575722,G. A. Arnell Boulevard,Named corridor,0.04732688391038696
12648620834,12741558226,A.T. Illidge Road,Named corridor,0.04716649694501018
1918631522,5292542892,Walter A. Nisbeth Road,Named corridor,0.046980651731160894
1840729297,1840729296,L.B. Scott Road,Named corridor,0.046932281059063136
1840729296,1840729295,L.B. Scott Road,Named corridor,0.04690682281059063
5082223675,1109616983,Arch Road,Named corridor,0.046596232179226066
5292542892,1840734739,Walter A. Nisbeth Road,Named corridor,0.046509674134419546
1109616983,5082403701,Arch Road,Named corridor,0.04641293279022403
271993364,1927324474,Octavius L. Richardson Road,Named corridor,0.04608706720977596
1840729295,1840729294,L.B. Scott Road,Named corridor,0.04607688391038696
271993428,271809259,Little Bay Road,Named corridor,0.046031059063136454
1840729294,1840729293,L.B. Scott Road,Named corridor,0.04580702647657841
3657930402,303246915,Wrigley Street,Named corridor,0.04579429735234215
1927324474,271993428,Little Bay Road,Named corridor,0.045532077393075354
1947649697,5081136035,Voorstraat,Named corridor,0.045532077393075354
271993255,271993258,Octavius L. Richardson Road,Named corridor,0.045532077393075354
1840734739,1840734737,Walter A. Nisbeth Road,Named corridor,0.04543533604887984
271809259,271809255,Little Bay Road,Named corridor,0.045381873727087574
1639802346,1639802350,A.T. Illidge Road,Named corridor,0.045190936863543786
1840729293,1840729294,L.B. Scott Road,Named corridor,0.04514511201629327
271993258,271993335,Unresolved multi-name edge,Residual road group,0.045132382892057024
1840734737,1918704176,Walter A. Nisbeth Road,Named corridor,0.04510692464358452
271809255,1947649697,Little Bay Road,Named corridor,0.04505091649694501
271993335,271993364,Octavius L. Richardson Road,Named corridor,0.04459266802443992
12741558226,12648620834,A.T. Illidge Road,Named corridor,0.044585030549898166
5317215130,5081663896,Bush Road,Named corridor,0.044526476578411404
1891813881,1891813868,Manzanilla Steeg,Named corridor,0.04442464358452138
5081663896,271809278,Bush Road,Named corridor,0.04436354378818737
3456873832,271802935,Sucker Garden Road,Named corridor,0.044142057026476576
303246915,3657930405,Waterfront Road,Named corridor,0.04390020366598778
271824171,303245174,Oyster Pond Road,Named corridor,0.04372963340122199
271802928,1840737699,Sucker Garden Road,Named corridor,0.043620162932790224
1840737699,5081747598,Sucker Garden Road,Named corridor,0.04346232179226069
5081747598,3456873832,Sucker Garden Road,Named corridor,0.043205193482688385
1973313656,1973313626,Oyster Pond Road,Named corridor,0.04309572301425662
5086477014,5082223675,Arch Road,Named corridor,0.04305498981670061
1973313626,303245174,Oyster Pond Road,Named corridor,0.0427825865580448
303245174,1973313626,Oyster Pond Road,Named corridor,0.0427571283095723
303245174,271824171,Oyster Pond Road,Named corridor,0.0427367617107943
271824154,271824160,Unresolved multi-name edge,Residual road group,0.04256619144602851
271802935,5081882369,Sucker Garden Road,Named corridor,0.042291242362525454
3706457462,5298422710,Wellington Road,Named corridor,0.04215122199592668
271802935,3456873832,Sucker Garden Road,Named corridor,0.041886456211812625
5102708796,1918631578,Salt Pickers Roundabout,Named corridor,0.04142566191446028
5111727119,5927162468,Airport Road,Named corridor,0.04141547861507128
303246928,3657930402,Wrigley Street,Named corridor,0.041300916496945006
1111757709,12741558221,A.T. Illidge Road,Named corridor,0.04126782077393075
12741558221,12741558226,A.T. Illidge Road,Named corridor,0.041135437881873724
5927162468,3844277824,Airport Road,Named corridor,0.04091649694501018
5081882369,271802937,Sucker Garden Road,Named corridor,0.04071283095723014
5081970683,271802984,Arch Road,Named corridor,0.040600814663951115
2644100857,2644100852,Simpson Bay Roundabout,Named corridor,0.040580448065173115
3844277824,1033359629,Airport Road,Named corridor,0.04041751527494908
4283330638,1791647090,Sucker Garden Road,Named corridor,0.040137474541751525
271824160,271824154,Unresolved multi-name edge,Residual road group,0.04005600814663951
5081136035,1891813881,Prakitzijn Steeg,Named corridor,0.039994908350305496
271802984,5086477014,Arch Road,Named corridor,0.039989816700611
1033359629,1790155105,Airport Roundabout,Named corridor,0.03992871690427698
1791647090,271802937,Sucker Garden Road,Named corridor,0.03990835030549898
303246975,250656114,Welfare Road,Named corridor,0.03988289205702648
1840729294,1840729295,L.B. Scott Road,Named corridor,0.039646130346232177
271802937,5081882369,Sucker Garden Road,Named corridor,0.03956466395112016
271802937,1791647090,Sucker Garden Road,Named corridor,0.03952902240325865
1639802346,1111757709,A.T. Illidge Road,Named corridor,0.039389002036659876
4283330638,4283330654,Sucker Garden Road,Named corridor,0.03921334012219959
5081882369,271802935,Sucker Garden Road,Named corridor,0.03910641547861507
1791647090,4283330638,Sucker Garden Road,Named corridor,0.038739816700610996
3456873832,5081747598,Sucker Garden Road,Named corridor,0.038490325865580446
1790155105,1033360408,Airport Road,Named corridor,0.03842158859470468
4283330654,4283330659,Sucker Garden Road,Named corridor,0.03841904276985743
2644100873,3412399573,Border Roundabout,Named corridor,0.03826374745417515
1639802221,1109617146,Arch Road,Named corridor,0.03820519348268839
5081747598,1840737699,Sucker Garden Road,Named corridor,0.03814154786150713
1791649355,5081747546,Arch Road,Named corridor,0.03807281059063136
271824171,4284327739,Bishop Hill Road,Named corridor,0.037953156822810585
1033360408,3924161815,Airport Road,Named corridor,0.03792260692464358
1840737699,271802928,Sucker Garden Road,Named corridor,0.0377622199592668
5081747546,5081970683,Arch Road,Named corridor,0.03771130346232179
4283330659,5081895367,Sucker Garden Road,Named corridor,0.03762474541751527
1639802350,1639802346,A.T. Illidge Road,Named corridor,0.03759928716904277
3412399573,5125906794,Union Road,Named corridor,0.03751782077393075
5125906794,303247799,Union Road,Named corridor,0.03746690427698574
3924161815,1792973817,Airport Road,Named corridor,0.03742362525458248
1791647067,4284327639,Sucker Garden Road,Named corridor,0.037311608961303463
1791647067,5081895367,Sucker Garden Road,Named corridor,0.03729887983706721
1840729295,1840729296,L.B. Scott Road,Named corridor,0.037232688391038694
5082403701,1109616983,Arch Road,Named corridor,0.037227596741344196
1109617146,5082403701,Arch Road,Named corridor,0.03715885947046843
3674367969,1840734737,Walter A. Nisbeth Road,Named corridor,0.03712067209775967
5081895367,4283330659,Sucker Garden Road,Named corridor,0.03707484725050916
1840734737,1840734739,Walter A. Nisbeth Road,Named corridor,0.036939918533604885
1792973817,250656239,Airport Road,Named corridor,0.03692464358452138
4283271705,1872384824,Belvedere Roundabout,Named corridor,0.036904276985743376
4284327639,271824154,Sucker Garden Road,Named corridor,0.03685336048879837
4283330659,4283330654,Sucker Garden Road,Named corridor,0.03685081466395112
5081895367,1791647067,Sucker Garden Road,Named corridor,0.03683044806517311
4283330654,4283330638,Sucker Garden Road,Named corridor,0.036626782077393075
5082223675,5086477014,Arch Road,Named corridor,0.036570773930753565
1947705542,4283254280,Walter A. Nisbeth Road,Named corridor,0.03643839103869653
1791649355,12925499612,Arch Road,Named corridor,0.03643839103869653
250656239,1033360634,Airport Road,Named corridor,0.03642566191446028
1109616983,5082223675,Arch Road,Named corridor,0.03639256619144603
1703119667,322994803,Walter A. Nisbeth Road,Named corridor,0.036390020366598774
1840729296,1840729297,L.B. Scott Road,Named corridor,0.0362652749490835
303247799,303247832,Union Road,Named corridor,0.03625763747454175
4283254280,322994661,Walter A. Nisbeth Road,Named corridor,0.03622199592668024
1033360634,1033360101,Maho Roundabout,Named corridor,0.036196537678207734
3674367971,1840734735,W. G. Buncamper Road,Named corridor,0.036097250509164965
322994803,1947705542,Walter A. Nisbeth Road,Named corridor,0.03597250509164969
5086477014,271802984,Arch Road,Named corridor,0.03596232179226069
1840729297,3709237697,L.B. Scott Road,Named corridor,0.035926680244399184
5081970683,5081747546,Arch Road,Named corridor,0.03589613034623218
12925499612,3456873844,Arch Road,Named corridor,0.03578665987780041
1840734739,5292542892,Walter A. Nisbeth Road,Named corridor,0.03570010183299389
303248788,303248790,The Corner Road,Named corridor,0.03566446028513238
5292542892,1918631665,Walter A. Nisbeth Road,Named corridor,0.03566191446028513
3456873844,12925499612,Arch Road,Named corridor,0.03565427698574338
1840734735,558621725,W. G. Buncamper Road,Named corridor,0.035605906313645616
3657930405,2535480166,Waterfront Road,Named corridor,0.03538187372708757
271824154,4284327639,Sucker Garden Road,Named corridor,0.03537423625254582
12925499612,1791649355,Arch Road,Named corridor,0.03528767820773931
1703119667,5327862431,A.T. Illidge Road,Named corridor,0.03527494908350305
250656114,250656118,Welfare Road,Named corridor,0.0352469450101833
5081747546,1791649355,Arch Road,Named corridor,0.03523930753564154
1639802350,12741558235,A.T. Illidge Road,Named corridor,0.035198574338085535
5298422710,303246928,Wellington Road,Named corridor,0.03503818737270876
5327862431,271810549,A.T. Illidge Road,Named corridor,0.03498981670061099
271810549,271822067,A.T. Illidge Road,Named corridor,0.03491089613034623
4284327739,5082413268,Bishop Hill Road,Named corridor,0.03485743380855397
250656118,3706457462,Wellington Road,Named corridor,0.03485234215885947
271802984,5081970683,Arch Road,Named corridor,0.03480142566191446
2535480166,303248790,Welfare Road,Named corridor,0.03445519348268839
12741558235,1639802353,A.T. Illidge Road,Named corridor,0.03445519348268839
319861601,319861602,Billy Folly Road,Named corridor,0.03414460285132383
5082413268,4284327744,Bishop Hill Road,Named corridor,0.03394093686354378
4284327639,1791647067,Sucker Garden Road,Named corridor,0.03379582484725051
1946861503,1840729298,L.B. Scott Road,Named corridor,0.03356415478615071
1840729298,3709237697,L.B. Scott Road,Named corridor,0.0335183299389002
2644100854,2644100859,Simpson Bay Roundabout,Named corridor,0.033424134419551936
1639802353,1111757692,A.T. Illidge Road,Named corridor,0.03336812627291242
558621725,1840734735,W. G. Buncamper Road,Named corridor,0.03328920570264766
1840734735,1918704173,W. G. Buncamper Road,Named corridor,0.0332713849287169
3709237697,1840729297,L.B. Scott Road,Named corridor,0.033179735234215885
1973313626,1973313656,Oyster Pond Road,Named corridor,0.03303207739307536
4284327744,4284327745,Bishop Hill Road,Named corridor,0.033024439918533606
558621725,558621731,W. G. Buncamper Road,Named corridor,0.032874236252545826
5292695648,271810549,A.T. Illidge Road,Named corridor,0.03287169042769857
1973313656,1973313655,Oyster Pond Road,Named corridor,0.03257892057026476
271810549,5327862431,A.T. Illidge Road,Named corridor,0.03244144602851324
5327862431,1703119667,A.T. Illidge Road,Named corridor,0.032217413441955195
4284327745,303245165,Bishop Hill Road,Named corridor,0.03210794297352342
1918704177,1840737675,Sucker Garden Road,Named corridor,0.03181517311608961
322994661,323003133,Walter A. Nisbeth Road,Named corridor,0.031636965376782074
319861602,1947004370,The Corner Road,Named corridor,0.031537678207739304
1840737675,1840737682,Sucker Garden Road,Named corridor,0.03146894093686354
271802928,303245600,Sucker Garden Road,Named corridor,0.03145621181262729
1947004370,3658023351,The Corner Road,Named corridor,0.031344195519348264
3658023351,303248788,The Corner Road,Named corridor,0.031247454175152747
1872384826,1872384829,Lower Prince Roundabout,Named corridor,0.03111252545824847
1840737685,1840737682,Sucker Garden Road,Named corridor,0.03100560081466395
1111760454,4283271694,A.T. Illidge Road,Named corridor,0.030969959266802443
558621731,1947680272,W. G. Buncamper Road,Named corridor,0.030939409368635436
1918631522,1918631665,Salt Pickers Roundabout,Named corridor,0.030784114052953154
303245600,7514153253,Sucker Garden Road,Named corridor,0.030621181262729124
4283271694,4283271705,A.T. Illidge Road,Named corridor,0.03060845213849287
3709237697,1840729298,L.B. Scott Road,Named corridor,0.030277494908350303
303243201,5118409630,Carnation Road,Named corridor,0.030119653767820772
5118409630,303243702,Carnation Road,Named corridor,0.030038187372708757
1840737682,1840737675,Sucker Garden Road,Named corridor,0.02987270875763747
7514153253,7514153252,Sucker Garden Road,Named corridor,0.029786150712830955
1840737675,1918704188,Sucker Garden Road,Named corridor,0.029709775967413442
303243702,303243190,Lily Road,Named corridor,0.029648676171079427
303248689,319861594,Billy Folly Road,Named corridor,0.02945010183299389
319861594,319861598,Billy Folly Road,Named corridor,0.02941955193482688
319861598,1033360035,Billy Folly Road,Named corridor,0.029389002036659877
1033360035,1033360489,Billy Folly Road,Named corridor,0.029327902240325863
1033360489,319861601,Billy Folly Road,Named corridor,0.02929735234215886
271798704,1947060985,Juancho Yrausquin Boulevard,Named corridor,0.029289714867617105
271798704,1947680272,Juancho Yrausquin Boulevard,Named corridor,0.029098778004073317
1947680272,271798704,Juancho Yrausquin Boulevard,Named corridor,0.029022403258655804
5102708796,5090336733,Soualiga Road,Named corridor,0.02900458248472505
271802920,7514153252,Sucker Garden Road,Named corridor,0.028989307535641547
